GeneSymbol	Hyp1	Hyp2	Norm1	Norm2
RNU6-1165P	0	0	0	0
ENSG00000286489	16	0	0	0
LINC03046	14	0	2	0
FGF8	0	1	0	0
NPM3	179	220	270	167
OGA	14301	11785	16445	11818
KCNIP2-AS1	0	5	2	3
KCNIP2	3	36	15	4
ARMH3	260	269	889	606
HPS6	95	32	132	80
ENSG00000224302	0	0	2	4
ENSG00000229629	0	0	1	0
LDB1	848	1275	1891	1214
PPRC1	359	557	892	485
NOLC1	1768	1816	4899	3173
ELOVL3	1	0	4	6
PITX3	0	0	0	0
GBF1	3463	4201	5050	3240
NFKB2	552	717	469	364
PSD	31	26	24	16
FBXL15	9	8	19	15
CUEDC2	223	325	533	405
MIR146B	0	0	0	0
C10orf95-AS1	18	64	62	36
C10orf95	0	0	0	0
MFSD13A	5	0	11	23
ACTR1A	573	1358	2889	1557
ENSG00000273262	0	0	0	0
SUFU	252	228	750	521
RPL23AP58	0	0	1	0
RNU6-43P	0	0	0	0
TRIM8	1077	1305	2314	1582
TRIM8-DT	0	0	0	0
ARL3	2711	2664	2771	2399
SFXN2	29	0	102	75
WBP1L	735	902	2805	1667
RNU6-1231P	0	0	0	0
CYP17A1	0	0	0	0
PFN1P11	0	0	2	0
PTGES3P4	0	0	0	0
ENSG00000282772	1	0	2	3
BORCS7	233	66	1266	996
BORCS7-ASMT	0	0	0	0
AS3MT	0	0	0	0
RPL22P17	0	0	1	0
ENSG00000286575	11	22	0	0
ENSG00000272912	0	3	0	0
CNNM2	488	362	509	398
ENSG00000278498	0	0	0	0
NT5C2	1046	677	2746	1897
RPS15AP29	0	0	2	0
MARCKSL1P1	0	0	0	0
ST13P13	0	1	0	0
RPEL1	0	0	1	7
INA	595	390	1212	1026
PCGF6	47	101	391	329
RNU11-3P	0	0	0	0
TAF5	382	343	349	261
ATP5MK	663	1196	1763	1096
MIR1307	0	0	1	3
PDCD11	849	1228	2447	1423
CALHM2	60	95	60	28
ENSG00000273485	0	0	0	0
ENSG00000234699	0	0	0	0
CALHM1	0	0	3	0
CALHM3	0	0	1	0
NEURL1-AS1	0	0	0	0
NEURL1	10	0	0	2
ENSG00000226431	0	0	0	0
ENSG00000287419	0	0	6	1
SH3PXD2A	2069	2517	4872	3409
ENSG00000273108	0	6	6	2
ENSG00000289972	0	0	0	0
SH3PXD2A-AS1	0	0	3	10
ENSG00000289744	0	0	0	0
STN1	362	453	186	106
ENSG00000289745	32	0	5	3
SLK	7093	5151	8607	7065
RN7SL524P	0	0	0	0
COL17A1	11	0	3	0
MIR936	0	0	0	0
SFR1	185	63	220	165
CFAP43	0	8	6	14
MIR609	0	0	0	0
GSTO1	702	983	1479	1081
MIR4482	0	0	4	5
GSTO2	1	0	13	19
ITPRIP	583	922	1038	681
ENSG00000270075	0	0	0	0
ENSG00000287779	0	0	0	0
ITPRIP-AS1	0	0	6	0
CFAP58-DT	5	0	0	0
CFAP58	23	22	45	30
LINC02620	0	0	0	0
ENSG00000237761	0	0	0	0
SORCS3	2	0	0	5
SORCS3-AS1	0	0	0	0
RNU6-463P	0	0	0	0
PPIAP38	0	0	0	0
YWHAZP5	6	5	10	6
LINC02627	0	0	0	0
ENSG00000287732	0	0	0	0
ENSG00000286609	0	0	0	0
LINC02624	0	0	0	0
RPL23AP59	0	0	0	0
SORCS1	6	17	13	13
ENSG00000287047	0	0	0	0
RNA5SP325	0	0	0	0
RNA5SP326	0	0	0	0
LINC01435	0	0	0	0
PTGES3P5	0	0	0	0
ENSG00000203434	0	0	0	0
LINC02661	0	0	0	0
MAPKAPK5P1	0	0	0	0
RN7SKP278	0	0	0	0
RNU5B-6P	0	0	0	0
RNU6-839P	0	0	0	0
PHB2P1	0	0	0	0
BTF3P15	0	0	0	0
ENSG00000270333	0	0	0	0
XIAPP1	0	0	1	0
RPL21P91	0	0	0	0
XPNPEP1	1537	1805	3564	2213
RNU4-5P	0	0	0	0
ADD3-AS1	4	12	20	7
ADD3	4261	4146	8045	5760
SNRPGP12	0	0	0	0
MXI1	1779	1795	1628	1245
ENSG00000228417	0	0	0	4
ENSG00000214067	0	0	0	0
SMNDC1	2476	1917	2791	2065
DUSP5-DT	0	0	3	0
HMGB3P5	0	0	0	0
DUSP5	150	216	196	141
RPL7P35	0	0	0	0
SMC3	5050	4195	7537	6110
ENSG00000289954	0	0	0	0
RBM20	43	0	37	47
RN7SKP288	0	0	0	0
RNA5SP327	0	0	0	0
PDCD4-AS1	3	0	32	12
ENSG00000232470	0	0	8	0
PDCD4	2823	2408	6897	5179
MIR4680	0	0	0	0
BBIP1	609	538	939	862
ENSG00000278601	1	0	6	8
ENSG00000270589	41	38	28	17
SHOC2	3025	2590	8104	5834
RPL13AP6	0	1	0	2
MIR548E	0	0	0	0
ADRA2A	0	0	7	0
ENSG00000213247	0	0	0	0
BTBD7P2	0	0	0	0
ENSG00000227851	0	0	0	0
RPS6P15	0	0	0	0
ENSG00000287231	0	0	0	0
GPAM	574	341	1332	1061
ENSG00000288938	0	0	7	2
TECTB	0	0	0	0
MIR6715B	0	0	0	0
MIR6715A	0	0	0	0
GUCY2GP	0	0	0	0
ACSL5	14	6	35	29
ENSG00000232934	0	0	8	2
ZDHHC6	1369	1244	2459	1913
VTI1A	282	342	1300	956
ENSG00000234017	1	0	0	1
MIR4295	0	0	0	0
ENSG00000233340	0	0	0	0
ENSG00000285676	2	0	23	18
ENSG00000260917	53	30	286	180
ENSG00000279315	0	0	5	5
LINC02935	0	0	0	0
TCF7L2	967	1104	2018	1374
ENSG00000233547	0	0	0	0
RPS15AP30	0	0	0	0
RNU7-165P	0	0	0	0
ENSG00000286289	0	0	0	0
PPIAP39	0	0	0	0
HABP2	0	0	0	0
NRAP	24	0	5	0
CASP7	568	625	1101	773
ENSG00000234393	0	0	4	0
PLEKHS1	0	0	11	0
MIR4483	0	0	0	0
ENSG00000212589	0	0	0	0
DCLRE1A	261	209	586	349
ENSG00000288933	0	0	0	0
NHLRC2	1887	1512	2593	1991
ENSG00000287857	6	0	3	0
ADRB1	17	1	0	0
ENSG00000285540	0	0	0	1
RNU6-709P	0	0	0	0
UBE2V1P5	0	0	0	0
CCDC186	5667	3855	6346	5662
ENSG00000273904	0	0	0	0
MIR2110	0	0	0	0
TDRD1	0	0	0	6
VWA2	0	0	4	7
AURKAP2	0	0	0	0
ENSG00000275024	0	0	0	0
AFAP1L2	45	55	176	77
RN7SL384P	0	0	0	0
ENSG00000279796	0	0	0	0
ABLIM1	1479	1298	2663	1842
ENSG00000229668	0	0	0	0
PPIAP19	2	2	1	1
ENSG00000228484	8	0	0	0
TAF9BP2	0	0	0	0
FHIP2A	3630	3146	3834	2602
RPL15P13	9	54	18	6
TRUB1	867	1171	2198	1599
RNU6-1121P	0	0	0	0
LINC02626	0	0	6	0
ATRNL1	2862	2544	1437	987
ENSG00000285582	18	0	4	1
NTAN1P1	0	0	0	0
GFRA1	401	542	1014	738
ENSG00000285587	0	0	0	1
CCDC172	0	0	0	0
SNRPGP6	0	0	0	0
PNLIPRP3	0	0	0	0
HMGB3P8	0	0	0	0
RNU6-1090P	0	0	0	0
PNLIP	0	0	3	0
PNLIPP1	0	0	0	0
PNLIPRP1	0	0	0	0
PNLIPRP2	0	0	0	0
C10orf82	0	0	0	0
HSPA12A-AS1	0	0	0	0
HSPA12A	144	147	268	213
RPL5P27	0	0	0	0
ENO4	0	4	25	7
SHTN1	2156	1925	2790	2199
ENSG00000287655	0	0	0	0
ENSG00000235742	0	0	1	0
VAX1	61	0	0	0
MIR3663HG	0	0	0	0
MIR3663	0	0	0	0
RPL12P26	0	0	0	0
KCNK18	0	0	0	0
SLC18A2-AS1	0	0	0	0
SLC18A2	0	0	27	4
ENSG00000277879	0	0	24	5
PDZD8	1216	1571	3318	2331
ENSG00000258114	0	0	0	0
EMX2OS	0	0	0	0
EMX2	7	0	0	2
ENSG00000235198	0	0	0	0
ENSG00000288172	0	0	0	0
LINC02674	0	0	0	0
ENSG00000263041	0	0	0	0
RAB11FIP2	903	503	1906	1604
ENSG00000231104	4	0	0	4
CASC2	5	0	71	62
LINC02944	0	0	3	0
FAM204A	604	633	1652	1187
LINC00867	0	0	0	5
SLC25A18P1	0	0	0	0
PRLHR	0	0	0	2
TOMM22P5	1	0	0	0
CACUL1	1766	2340	3710	2492
ENSG00000277687	60	134	45	48
LINC03036	15	0	0	1
RPL17P36	5	3	1	2
LDHAP5	2	2	5	6
NANOS1	10	23	89	106
EIF3A	22095	18494	33747	24776
SNORA19	0	0	4	0
ENSG00000222588	0	0	1	0
ENSG00000289126	0	35	13	0
ENSG00000271343	0	0	0	0
DENND10	619	556	1336	1023
SFXN4	130	251	304	233
PRDX3	1317	1647	3405	1909
GRK5	105	172	233	193
GRK5-IT1	20	0	0	0
RN7SL749P	0	0	0	0
ENSG00000236426	0	0	0	3
MIR4681	0	0	0	0
RGS10	1071	1358	1093	815
ENSG00000271353	0	0	0	0
TIAL1	5593	4988	5902	4448
RAD1P1	0	0	0	0
RPS8P4	0	1	1	0
BAG3	802	1245	2114	1274
TXNP1	0	1	1	1
INPP5F	16311	14542	14854	10934
RN7SL846P	0	0	0	0
PHACTR2P1	0	8	1	1
ENSG00000282413	0	0	0	0
MCMBP	1675	1752	3717	2643
ENSG00000289966	30	23	7	8
SEC23IP	4354	3501	6915	5257
MIR4682	0	0	0	0
NACAP2	0	0	0	0
ENSG00000223455	0	0	0	0
RPL21P16	130	89	82	92
ENSG00000234522	0	0	0	0
PLPP4	137	328	422	255
LINC01561	0	0	17	2
LINC02930	32	0	3	9
WDR11-DT	0	1	0	0
ENSG00000287936	0	0	2	2
WDR11	1756	1671	4999	3366
ENSG00000271670	15	28	27	11
ENSG00000227307	0	0	0	0
ENSG00000278484	0	0	0	0
RPL19P16	0	0	17	0
LINC01153	0	0	0	0
RN7SKP167	0	0	0	0
FGFR2	132	91	96	78
ENSG00000223432	0	0	0	0
ATE1	431	265	1334	866
RPS15AP5	1	0	1	1
ENSG00000224250	0	0	0	0
ATE1OSP	39	25	100	82
ENSG00000273767	0	0	0	0
ENSG00000276742	4	0	15	13
NSMCE4A	113	193	351	262
ENSG00000273891	0	0	5	8
TACC2	183	210	804	498
ENSG00000285715	0	0	0	0
ENSG00000285973	0	0	1	0
BTBD16	0	0	0	2
RNU6-728P	0	0	0	0
PLEKHA1	1806	1602	3279	2345
MIR3941	0	0	0	0
ENSG00000285955	0	0	10	0
ARMS2	0	19	0	3
HTRA1	6105	6473	5922	4274
DMBT1	0	0	1	0
ENSG00000286114	0	0	0	0
SPADH	0	0	0	0
C10orf120	0	0	0	0
DMBT1L1	0	0	0	0
CUZD1	0	0	0	0
ENSG00000286088	0	0	0	0
FAM24B	0	0	1	0
C10orf88B	0	0	0	0
FAM24A	0	0	0	0
C10orf88	546	394	893	662
PSTK	198	96	185	205
IKZF5	836	774	1067	879
ACADSB	232	354	954	666
HMX3	0	0	0	0
HMX2	0	0	0	1
BUB3	1709	1910	3654	2533
RPS26P39	0	0	0	0
ENSG00000270902	0	0	0	0
LINC02641	29	0	0	0
ENSG00000225152	0	0	0	0
ENSG00000286344	0	0	0	0
ENSG00000234542	0	0	0	0
GPR26	0	0	0	2
CPXM2	18	23	1	1
ENSG00000231138	0	0	0	0
ENSG00000234677	0	0	0	0
ENSG00000287768	0	0	0	0
YBX2P1	0	0	0	0
ENSG00000288757	0	0	16	0
ENSG00000232334	0	0	1	0
CHST15	1015	1080	3322	2532
OAT	2791	2698	5745	3723
NKX1-2	0	0	0	0
ENSG00000271434	0	0	0	0
LHPP	72	123	116	82
RPS10P18	0	0	0	0
ENSG00000258539	0	0	0	0
FAM53B	202	324	167	98
ENSG00000278831	0	0	3	0
FAM53B-AS1	12	0	0	0
EEF1AKMT2	216	147	419	319
ABRAXAS2	1140	958	2173	1652
NPM1P31	0	0	0	0
ENSG00000289280	0	0	0	0
ENSG00000249456	0	1	1	0
ZRANB1	627	540	1295	796
ENSG00000226899	0	0	0	0
CTBP2	1599	1770	4536	3062
ENSG00000273599	19	28	16	10
MIR4296	0	0	0	0
ENSG00000282787	0	0	0	0
MRPS21P6	0	0	0	0
RPS27P18	0	0	0	0
TEX36-AS1	0	0	0	0
TEX36	0	0	0	0
ALDOAP2	14	2	0	1
ENSG00000228021	13	20	5	4
EDRF1-DT	0	0	1	0
ENSG00000280561	0	0	0	0
ENSG00000234134	0	0	0	0
EDRF1	646	563	1311	902
EDRF1-AS1	2	0	5	12
MMP21	15	12	1	4
UROS	244	486	1507	937
MIR4484	0	0	0	0
BCCIP	1250	1015	3066	2473
DHX32	481	443	1664	1296
RNU2-42P	0	0	0	0
FANK1	56	101	136	84
GNG10P1	0	0	0	0
FANK1-AS1	0	0	0	0
ADAM12	4587	4999	7471	5170
RNA5SP328	0	0	4	0
SAR1AP2	0	0	2	0
ENSG00000287609	0	0	1	0
LINC00601	0	27	47	44
C10orf90	10	0	26	13
ENSG00000287326	0	0	5	2
ENSG00000199321	0	0	0	0
DOCK1	1563	2084	4480	3290
ENSG00000223528	0	0	0	2
ENSG00000232935	0	0	0	0
INSYN2A	14	25	18	5
NPS	0	5	0	0
ENSG00000279725	0	0	0	0
FOXI2	0	0	0	0
BUB1P1	0	0	0	0
CLRN3	0	0	0	5
PTPRE	216	120	603	451
ENSG00000232259	0	0	0	3
ENSG00000227076	0	0	4	6
ENSG00000287427	0	0	0	0
MKI67	4151	3397	3050	2237
LINC01163	0	21	0	0
ENSG00000234640	0	0	0	0
LINC02667	0	0	0	0
ENSG00000232985	0	0	0	0
ENSG00000287361	0	0	0	0
ENSG00000289400	0	0	0	0
ENSG00000289087	0	0	1	0
ENSG00000225424	0	0	0	0
ENSG00000285615	0	0	0	0
MGMT	35	196	204	105
ENSG00000287466	0	0	0	0
ENSG00000237224	0	0	0	0
ENSG00000227374	0	0	0	0
LINC02666	0	0	0	0
EBF3	0	0	7	1
ENSG00000275327	0	0	0	0
MIR4297	0	0	0	0
ENSG00000275005	0	0	0	0
EBF3-AS1	0	0	0	0
C10orf143	1	0	10	3
ENSG00000277218	0	0	0	0
CTAGE7P	0	0	22	1
PPIAP32	0	0	0	0
GLRX3	1179	1112	3334	2308
LINC02646	0	0	0	0
ENSG00000276375	0	0	0	0
ENSG00000285529	0	0	0	0
MIR378C	0	0	0	0
TCERG1L	0	0	0	0
TCERG1L-AS1	0	0	0	2
LINC01164	0	0	0	0
ENSG00000286295	0	0	3	1
ENSG00000280446	0	0	0	0
ENSG00000283095	0	0	0	0
PPP2R2D	1132	907	1554	1044
BNIP3	11947	13475	12566	9829
ENSG00000277959	3	27	15	19
ENSG00000273521	41	53	57	52
ENSG00000279982	0	0	0	2
JAKMIP3	6	15	10	6
JAKMIP3-AS1	0	0	0	0
DPYSL4	369	529	669	367
STK32C	95	219	110	110
LRRC27	161	282	368	265
PWWP2B	22	66	80	31
ENSG00000231705	0	0	0	0
LINC03068	0	0	4	0
LINC02870	0	0	7	2
ENSG00000226900	0	0	0	0
LINC01165	0	0	0	0
INPP5A	526	727	1304	769
NKX6-2	0	0	5	1
CFAP46	20	0	82	72
LINC01166	0	0	0	0
LINC01167	0	0	0	0
LINC01168	0	0	0	0
ENSG00000289633	0	0	0	0
ENSG00000289039	0	0	0	1
ADGRA1-AS1	0	0	0	0
ADGRA1	0	0	0	0
RPL5P28	0	1	1	0
KNDC1	6	35	13	7
UTF1	0	0	0	0
VENTX	0	0	0	0
MIR202HG	0	0	0	0
MIR202	0	0	0	0
ENSG00000273980	0	0	3	3
ADAM8	181	214	14	3
TUBGCP2	772	1170	1277	765
ZNF511	88	49	94	68
ZNF511-PRAP1	0	0	0	0
CALY	14	11	3	1
BANF1P2	1	0	2	5
ENSG00000226699	5	18	4	0
PRAP1	0	0	0	0
FUOM	42	83	67	54
ECHS1	982	1205	2165	1642
MIR3944	0	0	0	0
ENSG00000274685	0	0	0	0
PAOX	0	0	6	6
ENSG00000254536	9	33	19	18
MTG1	13	5	22	23
SPRN	0	5	24	8
OR6L2P	0	0	3	0
SCART1	4	7	4	3
OR7M1P	0	0	0	0
CYP2E1	1	0	9	15
ENSG00000278518	0	0	0	0
ENSG00000286789	0	0	0	0
SYCE1	0	0	0	0
ENSG00000288107	0	0	0	0
OR6L1P	0	0	0	0
ENSG00000287327	0	0	0	0
FRG2B	0	0	0	0
RARRES2P2	0	0	0	0
AGGF1P2	0	0	0	0
CLUHP5	0	0	0	0
DUX4L28	0	0	0	0
DUX4L25	0	0	0	0
DUX4L24	0	0	0	0
DUX4L23	0	0	0	0
DUX4L22	0	0	0	0
DUX4L21	0	0	0	0
DUX4L20	0	0	0	0
DUX4L29	0	0	0	0
DUX4L10	0	0	0	0
DUX4L11	0	0	0	0
DUX4L12	0	0	0	0
DUX4L13	0	0	0	0
DUX4L14	0	0	0	0
DUX4L15	0	0	0	0
RPL23AP60	0	0	0	0
ENSG00000282875	0	0	0	0
WBP1LP10	0	0	0	0
OR4F2P	0	0	0	0
ENSG00000254468	0	0	0	0
CICP23	0	0	0	0
LINC01001	15	0	7	6
ENSG00000255229	0	0	0	0
RNU6-447P	0	0	0	0
BET1L	567	921	721	422
SCGB1C1	0	0	0	0
ODF3	0	0	0	0
ENSG00000254559	0	0	0	0
RIC8A	540	952	1272	778
MIR6743	0	0	0	0
SIRT3	253	88	254	139
PSMD13	1817	1630	3215	2294
ENSG00000277290	32	60	15	4
COX8BP	0	0	0	0
NLRP6	0	18	0	0
ENSG00000255026	0	0	0	0
PGGHG	131	124	172	76
IFITM5	0	0	0	0
IFITM2	756	1136	947	602
ENSG00000255533	0	0	0	0
ENSG00000288681	0	0	0	0
IFITM1	306	749	275	174
ENSG00000254910	0	0	0	0
ENSG00000251661	21	11	46	21
IFITM3	1797	3590	5238	3125
ENSG00000255089	0	0	0	0
ENSG00000255328	0	0	3	0
ENSG00000270972	0	0	0	0
B4GALNT4	384	577	411	256
PKP3	0	9	4	0
SIGIRR	45	86	76	32
ANO9	3	0	2	1
RN7SL838P	0	0	0	0
PTDSS2	134	224	436	199
ENSG00000255237	0	0	0	0
RNH1	277	674	780	352
ENSG00000288033	0	0	0	0
ENSG00000289997	0	0	2	0
ENSG00000254739	0	0	1	4
HRAS	104	175	360	179
LRRC56	3	4	7	0
LMNTD2	6	0	2	5
LMNTD2-AS1	2	8	5	1
RASSF7	60	129	62	41
MIR210HG	55	91	167	96
MIR210	0	5	0	0
PHRF1	651	911	1381	796
IRF7	46	126	57	50
CDHR5	58	60	0	2
SCT	0	19	0	0
DRD4	4	20	8	5
DEAF1	257	245	510	362
ENSG00000255158	0	25	2	2
EPS8L2	437	680	489	251
TMEM80	115	72	170	174
ENSG00000269915	0	0	0	0
TALDO1	431	906	1590	834
GATD1	161	183	574	382
GATD1-DT	74	71	90	76
ENSG00000279672	6	40	8	5
ENSG00000255142	19	5	13	9
CEND1	0	0	9	0
SLC25A22	54	80	58	28
PANO1	0	20	6	4
PIDD1	88	166	84	14
RPLP2	3362	5887	6653	3987
SNORA52	0	0	0	0
PNPLA2	96	222	201	128
ENSG00000255108	0	0	0	0
CRACR2B	10	2	10	7
CD151	644	1602	1111	720
POLR2L	210	396	593	457
TSPAN4	91	382	182	126
ENSG00000250397	25	0	12	10
CHID1	238	364	522	269
AP2A2	1154	1315	3204	1958
RNU6-1025P	0	0	0	0
MUC6	0	0	5	18
LINC02688	0	0	0	0
MUC2	0	4	1	0
MUC5AC	0	0	0	0
ENSG00000286275	0	0	0	0
MUC5B	0	0	0	0
MUC5B-AS1	0	0	0	0
MIR6744	0	0	0	0
TOLLIP	422	417	494	304
TOLLIP-DT	0	0	1	1
ENSG00000287935	10	0	0	0
LINC02689	0	0	0	0
BRSK2	28	18	7	2
ENSG00000285581	0	0	0	0
MOB2	66	176	147	116
DUSP8	22	14	62	27
KRTAP5-AS1	0	0	4	2
KRTAP5-1	0	0	2	1
KRTAP5-2	0	0	0	0
KRTAP5-3	0	0	0	0
KRTAP5-4	0	0	0	0
KRTAP5-5	0	0	0	0
ENSG00000231487	0	0	0	0
FAM99A	0	0	0	0
FAM99B	0	0	0	0
LINC02708	0	0	0	0
KRTAP5-6	0	0	0	0
IFITM10	85	170	175	136
ENSG00000250644	0	29	98	60
CTSD	946	1695	1886	1182
PRADX	0	0	0	6
ENSG00000229512	0	0	0	0
ENSG00000287484	0	0	0	0
ENSG00000230834	0	0	0	0
RPL36AP39	0	1	0	0
ENSG00000230080	0	0	0	0
SYT8	0	0	7	3
TNNI2	0	0	7	1
LSP1	24	106	31	23
MIR4298	0	0	0	0
ENSG00000249086	0	0	0	0
MIR7847	0	0	0	0
PRR33	5	0	0	0
LINC01150	0	0	0	0
TNNT3	0	0	0	0
MRPL23	14	31	25	21
MRPL23-AS1	2	10	0	0
LINC01219	0	0	0	0
H19	859	665	998	430
ENSG00000275266	0	0	0	0
MIR675	0	0	0	0
ENSG00000274866	0	0	0	0
IGF2	4881	7441	6046	3863
ENSG00000240801	0	0	0	0
ENSG00000284779	0	0	0	0
INS-IGF2	0	0	0	0
MIR483	0	0	0	0
IGF2-AS	29	80	20	17
INS	0	0	0	0
TH	3	0	0	0
MIR4686	0	0	0	0
ASCL2	0	0	0	0
C11orf21	0	0	8	0
TSPAN32	0	0	1	0
RNU6-878P	0	0	0	0
CD81-AS1	3	26	15	2
RPL26P30	0	6	6	0
ENSG00000290075	0	7	2	3
ENSG00000290098	3	0	12	2
CD81	1068	2095	1897	1059
TSSC4	20	57	111	45
ENSG00000230483	0	0	0	0
TRPM5	0	0	0	0
KCNQ1	0	31	0	0
KCNQ1OT1	5105	3909	2270	2339
ENSG00000275666	0	0	0	0
ENSG00000276105	0	0	0	0
ENSG00000276494	0	0	0	0
ENSG00000276015	0	0	0	0
COX6CP18	0	0	0	0
KCNQ1-AS1	0	0	0	0
KCNQ1DN	0	0	0	0
ENSG00000274740	0	0	0	0
CDKN1C	199	309	218	125
SLC22A18AS	6	0	4	4
SLC22A18	33	15	21	13
PHLDA2	48	23	240	114
NAP1L4	2352	2131	4213	2891
SNORA54	0	0	0	0
ENSG00000183562	27	0	18	10
CARS1	1159	1208	5697	3764
CARS1-AS1	18	34	2	6
RNU1-91P	0	0	3	3
ENSG00000285644	0	0	11	5
ENSG00000236710	0	0	2	4
OSBPL5	354	1116	662	467
ENSG00000234791	0	0	0	0
MRGPRG	0	0	0	0
MRGPRG-AS1	0	0	0	0
MRGPRE	0	0	0	5
ENSG00000224513	0	0	0	0
NDUFA5P8	0	0	0	0
ENSG00000276951	0	0	0	0
NDUFA5P1	0	0	0	0
ENSG00000273813	0	0	0	0
ENSG00000254592	0	0	0	0
ZNF195	790	698	2070	1853
ENSG00000290960	62	119	114	89
OR7E12P	32	22	103	69
TSSC2	0	0	0	0
FAM86GP	3	3	18	13
ENPP7P15	0	0	0	0
ENSG00000254757	0	0	0	0
ENSG00000287906	0	0	0	0
ENSG00000255367	0	0	0	0
ENSG00000287312	0	0	0	0
SNRPCP5	0	0	0	0
RPS3AP39	0	0	0	0
RPS24P14	0	0	0	0
ENSG00000284639	0	0	0	0
VPS51P5	0	0	0	0
OR7E117P	0	0	0	0
XNDC1CP	0	0	0	0
TRPC2	0	0	0	0
ART5	0	14	0	2
ART1	0	0	0	0
CHRNA10	0	0	1	4
NUP98	1620	1444	4300	2571
ENSG00000289468	0	0	0	0
RNU6-1143P	0	0	0	0
RNU7-50P	0	0	0	0
PGAP2	79	260	235	177
RHOG	171	313	182	104
STIM1-AS1	0	0	0	0
STIM1	512	583	1285	811
ENSG00000229368	0	0	0	0
MIR4687	0	0	0	0
PPIAP40	0	0	1	1
ENSG00000206976	0	23	0	0
ENSG00000255232	0	0	0	0
HNRNPA1P76	0	0	0	0
ENSG00000224555	0	0	0	0
RPS29P20	0	0	0	0
RRM1	1314	1569	2277	1347
RRM1-AS1	0	0	0	0
OR55B1P	0	0	0	3
LINC02749	0	0	5	0
RDXP1	0	0	0	1
SSU72L5	0	0	0	0
SSU72L2	0	0	0	0
SSU72P6	0	0	0	0
SSU72L4	0	0	0	0
SSU72L3	0	0	0	0
SSU72L1	0	0	0	0
OR52B4	0	0	0	0
OR52B3P	0	28	1	0
TRIM21	571	530	784	633
ENSG00000291144	11	0	10	1
OR51R1P	0	0	0	0
OR52P2P	0	0	0	0
OR52K2	0	0	0	0
OR52K3P	0	0	0	0
OR52K1	1	0	0	0
OR52M2P	0	0	0	0
OR52M1	0	0	0	0
C11orf40	0	0	0	0
OR52I2	0	0	0	0
OR52I1	0	0	0	0
TRIM68	105	147	345	267
OR51D1	0	0	0	0
OR51E1	0	0	0	0
OR51A9P	0	0	0	0
OR51E2	0	0	4	0
OR51C1P	0	0	0	0
MMP26	0	0	0	0
OR51F5P	0	0	0	0
ENSG00000290647	0	0	0	0
OR51C4P	0	0	0	0
KRT8P49	0	1	1	1
OR51F3P	0	0	0	0
OR51F4P	0	0	0	0
OR51F1	0	0	0	0
OR51N1P	0	0	0	0
OR52Y1P	0	0	0	0
OR52R1	0	0	0	0
OR51F2	0	0	0	0
ENSG00000290648	0	0	0	0
OR51A8P	0	0	0	0
OR51S1	0	0	0	0
OR51H1	0	0	0	0
ENSG00000290650	0	0	0	0
OR51H2P	0	0	0	0
OR51T1	0	0	0	0
OR51A6P	0	0	0	0
OR51A7	0	0	0	0
OR51G2	1	0	0	0
OR51G1	0	0	0	0
OR51A3P	0	0	0	0
OR51A4	0	0	0	2
OR51A2	0	0	0	0
OR51A5P	0	0	0	0
OR51L1	0	0	0	0
OR51P1P	0	0	0	0
OR52J2P	0	0	0	0
OR52J3	0	0	0	0
OR52E2	0	0	0	0
OR52E1	0	0	0	0
OR52S1P	0	0	0	0
OR52E3P	0	0	0	0
OR52J1P	0	0	0	0
ENSG00000236897	0	0	0	0
OR52A4P	0	0	0	0
ENSG00000290651	0	0	0	0
OR52A5	0	0	0	0
OR52A1	0	0	0	0
OR51A1P	0	0	0	0
OR52Z1P	0	0	0	0
OR51V1	0	0	0	0
ENSG00000224091	0	0	0	0
ENSG00000285498	0	0	0	0
ENSG00000221031	0	0	0	0
HBB	0	0	0	0
HBD	0	0	0	0
ENSG00000290652	0	0	0	0
HBBP1	0	0	0	0
BGLT3	0	0	0	0
HBG1	0	0	0	0
ENSG00000284931	0	0	0	0
HBG2	0	0	0	0
ENSG00000239920	4	16	14	0
HBE1	0	0	0	0
OR51AB1P	0	0	0	0
OR51B4	0	0	0	0
OR51B5	0	0	0	1
OR51B3P	0	0	0	0
OR51B2	0	0	0	0
OR51B8P	0	0	0	0
OR51B6	0	0	0	0
ENSG00000230087	0	0	0	0
TMEM258P1	0	0	0	0
OR51M1	0	0	0	0
OR51J1	0	0	0	0
OR51Q1	0	0	0	0
OR51K1P	0	0	0	0
OR51I1	0	0	0	0
OR51I2	0	0	0	0
OR51A10P	0	0	0	0
OR52D1	0	0	0	0
UBQLN3	0	0	0	0
UBQLNL	0	0	8	5
OLFM5P	0	0	0	1
OR52V1P	0	0	0	0
OR52H1	0	0	0	0
OR52H2P	0	0	0	0
ENSG00000290653	0	0	0	0
OR52B5P	0	0	0	0
OR52T1P	0	0	0	0
HNRNPA1P53	14	1	1	0
OR52B6	0	0	3	3
TRIM6	88	221	288	272
TRIM6-TRIM34	0	0	0	0
TRIM34	0	0	4	0
TRIM5	1325	791	2214	1606
TRIM22	4066	3540	8996	6589
OR52U1P	0	0	0	0
OR52P1	0	0	0	0
OR56B1	0	0	0	0
OR52N4	0	0	0	0
OR56B2P	0	0	0	0
OR52N5	0	0	0	0
OR52N1	0	0	0	0
OR52N3P	0	0	0	0
OR52N2	0	0	0	0
OR52E6	0	0	0	0
OR52E8	0	0	0	0
OR52E7P	0	0	0	0
OR52E4	0	0	0	0
OR52E5	0	0	0	0
